time,"Aceleração (m/s²)","Ajuste de combustível % a curto 
prazo - Banco 1 (%)","Ajuste de combustível % a longo 
prazo - Banco 1 (%)","Altitude (GPS) (m)","Distância percorrida (km)","Distância percorrida (total) (km)","Espaço livre no tanque de combustível (L)","Fuel economizer (based on fuel system status and throttle position) ()","Nível de combustível (%) (%)","Nível de combustível (V) (L)","Posição absoluta da borboleta de admissão B (%)","Posição da borboleta de admissão (%)","Posição do pedal do acelerador D (%)","Posição do pedal do acelerador E (%)","Posição relativa da borboleta de admissão (%)","RPM do motor (rpm)","RPM do motor x1000 (rpm)","Temperatura do líquido de 
arrefecimento do motor (℃)","Valor da carga calculada do motor (%)","Velocidade (GPS) (km/h)","Velocidade do veículo (km/h)","Velocidade média (km/h)","Velocidade média (GPS) (km/h)","Voltagem do modulo OBD (V)",Latitude,Longtitude,
19:09:07.886,,,,813,,,,,,,,,,,,,,,,0,,,1.19857560916407,,-23.5562868,-46.8960731,
19:09:07.887,,,,813,,,,,,,,,,,,,,,,0,,,1.19855557119693,,-23.5562868,-46.8960731,
19:09:07.929,,,,813,,,,,,,,,,,,,,,,5.72681708335876,,,1.20516743041025,,-23.5562868,-46.8960731,
19:09:07.931,,,,812.805449836961,,,,,,,,,,,,,,,,6.43354825973511,,,1.20550469158022,,-23.5562868,-46.8960731,
19:09:07.952,0.204185196217992,,,,0.00917863533333333,35.0507792523611,,,,,,,,,,,,,,,7,1.2971227253551,,,-23.5562868,-46.8960731,
19:09:08.152,,,,,,,,,,,,,,,,1465,1.5,,,,,,,,-23.5562868,-46.8960731,
19:09:08.354,,,,,,,41,,18,9,,,,,,,,,,,,,,,-23.5562868,-46.8960731,
19:09:08.592,0.300185223889067,,,,0.0105990468888889,35.0521996639167,,,,,,,,,,,,,,,8,1.46118679340732,,,-23.5562868,-46.8960731,
19:09:08.782,,,,,,,,,,,,,,,,1473,1.5,,,,,,,,-23.5562868,-46.8960731,
19:09:08.924,,,,812.907180445857,,,,,,,,,,,,,,,,7.63717088699341,,,1.41891096171161,,-23.5562868,-46.8960731,
19:09:08.965,,,,812.907180445857,,,,,,,,,,,,,,,,7.63717088699341,,,1.42739277642219,,-23.5562868,-46.8960731,
19:09:08.966,,,,812.907180445857,,,,,,,,,,,,,,,,7.63717088699341,,,1.42763271392273,,-23.5562461353316,-46.8960654802746,
19:09:08.968,,,,813,,,,,,,,,,,,,,,,7.60683917999268,,,1.42811802314422,,-23.5562461353316,-46.8960654802746,
19:09:08.983,,,,,,,,,,,,,,,,,,31,,,,,,,-23.5562461353316,-46.8960654802746,
19:09:09.188,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5562461353316,-46.8960654802746,
19:09:09.380,0.299358717348002,,,,0.0123516513333333,35.0539522683611,,,,,,,,,,,,,,,8,1.65288594500745,,,-23.5562461353316,-46.8960654802746,
19:09:09.563,,,,,,,,,,,,,,,,1563,1.6,,,,,,,,-23.5562461353316,-46.8960654802746,
19:09:09.761,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5562461353316,-46.8960654802746,
19:09:09.940,,,,812.882664414368,,,,,,,,,,,,,,,,8.79077653884888,,,1.65925873018589,,-23.556240375106,-46.8960863139919,
19:09:09.945,,,,,,,,,,,,,,,,,,,,8.79077653884888,,,1.6605677726247,,-23.556240375106,-46.8960863139919,
19:09:09.946,,,,812.882664414368,,,,,,,,,,,,,,,,8.79077653884888,,,1.66073733000523,,-23.556240375106,-46.8960863139919,
19:09:09.958,,,,813,,,,,,,,,,,,,,,,8.72328615188599,,,1.66339520839951,,-23.556240375106,-46.8960863139919,
19:09:10.005,0.393663868240136,,,,0.0139128868333333,35.0555135038611,,,,,,,,,,,,,,,9,1.81957022789969,,,-23.556240375106,-46.8960863139919,
19:09:10.201,,,,,,,,,,,,,,,,1851,1.9,,,,,,,,-23.556240375106,-46.8960863139919,
19:09:10.406,,,,,,,,,,,,,,,,,,32,,,,,,,-23.556240375106,-46.8960863139919,
19:09:10.596,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.556240375106,-46.8960863139919,
19:09:10.672,,,,813,,,,,,,,,,,,,,,,,,,,,-23.5562468,-46.8961134,
19:09:10.704,,,,813,,,,,,,,,,,,,,,,0,,,1.62423516521395,,-23.5562468,-46.8961134,
19:09:10.705,,,,813,,,,,,,,,,,,,,,,,,,,,-23.5562468,-46.8961134,
19:09:10.706,,,,813,,,,,,,,,,,,,,,,8.72247762680054,,,1.62445300342334,,-23.5562468,-46.8961134,
19:09:10.790,0.391613193059994,,,,0.0163112174444444,35.0579118344722,,,,,,,,,,,,,,,11,2.07408952708107,,,-23.5562468,-46.8961134,
19:09:10.930,,,,,,,,,,,,,,,,,,,,12.1191747665405,,,1.69828753873023,,-23.5562468,-46.8961134,
19:09:10.931,,,,812.800046911248,,,,,,,,,,,,,,,,,,,,,-23.5562468,-46.8961134,
19:09:10.932,,,,,,,,,,,,,,,,,,,,12.1191747665405,,,1.69871924327237,,-23.5562468,-46.8961134,
19:09:10.933,,,,812.800046911248,,,,,,,,,,,,,,,,,,,,,-23.5562468,-46.8961134,
19:09:10.946,,,,812.800046911248,,,,,,,,,,,,,,,,12.1191747665405,,,1.70331143493124,,-23.5562324415382,-46.896112285523,
19:09:10.977,,,,813,,,,,,,,,,,,,,,,11.6334237098694,,,1.71305733607477,,-23.5562324415382,-46.896112285523,
19:09:10.982,,,,,,,,,,,,,,,,2349,2.3,,,,,,,,-23.5562324415382,-46.896112285523,
19:09:11.170,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5562324415382,-46.896112285523,
19:09:11.415,0.590301111888813,,,,0.0187430026666667,35.0603436196945,,,,,,,,,,,,,,,14,2.33180529013208,,,-23.5562324415382,-46.896112285523,
19:09:11.660,,,,,,,,,,,,,,,,2894,2.9,,,,,,,,-23.5562324415382,-46.896112285523,
19:09:11.901,,,,,,,,,,,,,,,,,,32,,,,,,,-23.5562324415382,-46.896112285523,
19:09:11.916,,,,813.058682571952,,,,,,,,,,,,,,,,14.4352369308472,,,2.07575950555269,,-23.5562205764664,-46.8961504663915,
19:09:11.917,,,,813.058682571952,,,,,,,,,,,,,,,,14.4352369308472,,,2.07629523811255,,-23.5562205764664,-46.8961504663915,
19:09:11.918,,,,813.058682571952,,,,,,,,,,,,,,,,14.4352369308472,,,2.07658654900791,,-23.5562205764664,-46.8961504663915,
19:09:11.964,,,,,,,,,,,,,,,,,,,,14.26750831604,,,2.09382021711344,,-23.5562205764664,-46.8961504663915,
19:09:11.965,,,,813,,,,,,,,,,,,,,,,,,,,,-23.5562205764664,-46.8961504663915,
19:09:12.102,,,,,,,45,,10,5,,,,,,,,,,,,,,,-23.5562205764664,-46.8961504663915,
19:09:12.306,0.664557808285006,,,,0.02245641725,35.0640570342778,,,,,,,,,,,,,,,15,2.71031426436901,,,-23.5562205764664,-46.8961504663915,
19:09:12.486,,,,,,,,,,,,,,,,2413,2.4,,,,,,,,-23.5562205764664,-46.8961504663915,
19:09:12.692,,,,,,,45,,10,5,,,,,,,,,,,,,,,-23.5562205764664,-46.8961504663915,
19:09:12.881,,,,,0.0243714265833333,35.0659720436111,,,,,,,,,,,,,,,12,2.88585824811989,,,-23.5562205764664,-46.8961504663915,
19:09:12.937,,,,,,,,,,,,,,,,,,,,14.287641620636,,,2.44334584857298,,-23.5562205764664,-46.8961504663915,
19:09:12.938,,,,813.366616338728,,,,,,,,,,,,,,,,,,,,,-23.5562205764664,-46.8961504663915,
19:09:12.945,,,,813.366616338728,,,,,,,,,,,,,,,,14.287641620636,,,2.44590074530859,,-23.5562098314847,-46.8961898526907,
19:09:12.946,,,,813.366616338728,,,,,,,,,,,,,,,,,,,,,-23.5562098314847,-46.8961898526907,
19:09:12.947,,,,814.708975876965,,,,,,,,,,,,,,,,14.2887557029724,,,2.44665417651949,,-23.5562098314847,-46.8961898526907,
19:09:13.078,,,,,,,,,,,,,,,,1788,1.8,,,,,,,,-23.5562098314847,-46.8961898526907,
19:09:13.273,,,,,,,,,,,,,,,,,,32,,,,,,,-23.5562098314847,-46.8961898526907,
19:09:13.434,,,,813,,,,,,,,,,,,,,,,0,,,2.41205082656538,,-23.5562098314847,-46.8961898526907,
19:09:13.435,,,,813,,,,,,,,,,,,,,,,,,,,,-23.55621,-46.8961129,
19:09:13.464,,,,,,,44,,12,6,,,,,,,,,,,,,,,-23.55621,-46.8961129,
19:09:13.466,,,,814.771676616343,,,,,,,,,,,,,,,,14.2882690429688,,,2.422928607539,,-23.55621,-46.8961129,
19:09:13.662,,,,,0.0265429729722222,35.06814359,,,,,,,,,,,,,,,10,3.06420240234023,,,-23.55621,-46.8961129,
19:09:13.853,,,,,,,,,,,,,,,,971,1,,,,,,,,-23.55621,-46.8961129,
19:09:13.935,,,,,,,,,,,,,,,,,,,,10.8555187225342,,,2.53631826557106,,-23.5562004766145,-46.8962194805481,
19:09:13.936,,,,813.777365675981,,,,,,,,,,,,,,,,,,,,,-23.5562004766145,-46.8962194805481,
19:09:13.937,,,,,,,,,,,,,,,,,,,,10.8555187225342,,,2.53679587063415,,-23.5562004766145,-46.8962194805481,
19:09:13.938,,,,813.777365675981,,,,,,,,,,,,,,,,10.8555187225342,,,2.53697846984268,,-23.5562004766145,-46.8962194805481,
19:09:13.971,,,,814.789591198728,,,,,,,,,,,,,,,,10.8884931564331,,,2.54485303804172,,-23.5562004766145,-46.8962194805481,
19:09:14.045,,,,,,,43.5,,13,6.5,,,,,,,,,,,,,,,-23.5562004766145,-46.8962194805481,
19:09:14.251,-0.391735493613556,,,,0.0281788621388889,35.0697794791667,,,,,,,,,,,,,,,10,3.1927577852689,,,-23.5562004766145,-46.8962194805481,
19:09:14.447,,,,,,,,,,,,,,,,1129,1.1,,,,,,,,-23.5562004766145,-46.8962194805481,
19:09:14.638,,,,,,,,,,,,,,,,,,33,,,,,,,-23.5562004766145,-46.8962194805481,
19:09:14.835,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5562004766145,-46.8962194805481,
19:09:14.908,,,,,,,,,,,,,,,,,,,,10.0522104263306,,,2.74075733802882,,-23.55619244317,-46.8962453379173,
19:09:14.909,,,,814.07371007099,,,,,,,,,,,,,,,,,,,,,-23.55619244317,-46.8962453379173,
19:09:14.910,,,,814.07371007099,,,,,,,,,,,,,,,,10.0522104263306,,,2.74107350038974,,-23.55619244317,-46.8962453379173,
19:09:14.933,,,,814.07371007099,,,,,,,,,,,,,,,,10.0522104263306,,,2.74575471322699,,-23.55619244317,-46.8962453379173,
19:09:14.945,,,,814.977696605972,,,,,,,,,,,,,,,,10.0662926673889,,,2.74815172948623,,-23.55619244317,-46.8962453379173,
19:09:15.027,,,,,0.0305495793888889,35.0721501964167,,,,,,,,,,,,,,,11,3.37885937845287,,,-23.55619244317,-46.8962453379173,
19:09:15.225,,,,,,,,,,,,,,,,1198,1.2,,,,,,,,-23.55619244317,-46.8962453379173,
19:09:15.420,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.55619244317,-46.8962453379173,
19:09:15.663,,,,,0.0326703837222222,35.07427100075,,,,,,,,,,,,,,,12,3.54414701686353,,,-23.55619244317,-46.8962453379173,
19:09:15.849,,,,,,,,,,,,,,,,1332,1.3,,,,,,,,-23.55619244317,-46.8962453379173,
19:09:15.903,,,,814.080607585398,,,,,,,,,,,,,,,,11.8987280845642,,,2.98580686187824,,-23.5561844286484,-46.8962715695937,
19:09:15.904,,,,814.080607585398,,,,,,,,,,,,,,,,11.8987280845642,,,2.9859474091587,,-23.5561844286484,-46.8962715695937,
19:09:15.925,,,,814.080607585398,,,,,,,,,,,,,,,,11.8987280845642,,,2.99104564918739,,-23.5561844286484,-46.8962715695937,
19:09:15.955,,,,815.397589847102,,,,,,,,,,,,,,,,11.6277537345886,,,2.99797020256225,,-23.5561844286484,-46.8962715695937,
19:09:16.053,,,,,,,,,,,,,,,,,,33,,,,,,,-23.5561844286484,-46.8962715695937,
19:09:16.248,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5561844286484,-46.8962715695937,
19:09:16.309,,,,817.300048828125,,,,,,,,,,,,,,,,,,,,,-23.5561619,-46.8962057,
19:09:16.310,,,,817.300048828125,,,,,,,,,,,,,,,,0,,,2.96938529782392,,-23.5561619,-46.8962057,
19:09:16.311,,,,817.300048828125,,,,,,,,,,,,,,,,0,,,2.96934805618688,,-23.5561619,-46.8962057,
19:09:16.440,0.400035985637124,,,,0.0356901024444444,35.0772907194722,,,,,,,,,,,,,,,14,3.78320993729714,,,-23.5561619,-46.8962057,
19:09:16.641,,,,,,,,,,,,,,,,1556,1.6,,,,,,,,-23.5561619,-46.8962057,
19:09:16.834,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5561619,-46.8962057,
19:09:16.905,,,,813.801079674003,,,,,,,,,,,,,,,,14.4958076477051,,,3.15011018591355,,-23.5561619,-46.8962057,
19:09:16.906,,,,813.801079674003,,,,,,,,,,,,,,,,14.4958076477051,,,3.15021553273888,,-23.5561619,-46.8962057,
19:09:16.947,,,,813.801079674003,,,,,,,,,,,,,,,,14.4958076477051,,,3.16257241556429,,-23.5561730404425,-46.8963053048164,
19:09:16.948,,,,815.531960089373,,,,,,,,,,,,,,,,14.1984274864197,,,3.16280649700623,,-23.5561730404425,-46.8963053048164,
19:09:17.018,0.60231793383458,,,,0.0382607362222222,35.07986135325,,,,,,,,,,,,,,,16,3.98778647216779,,,-23.5561730404425,-46.8963053048164,
19:09:17.218,,,,,,,,,,,,,,,,1699,1.7,,,,,,,,-23.5561730404425,-46.8963053048164,
19:09:17.416,,,,,,,,,,,,,,,,,,33,,,,,,,-23.5561730404425,-46.8963053048164,
19:09:17.609,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5561730404425,-46.8963053048164,
19:09:17.815,0.697400726122478,,,,0.0422455512222222,35.08384616825,,,,,,,,,,,,,,,18,4.30380590629136,,,-23.5561730404425,-46.8963053048164,
19:09:17.911,,,,,,,,,,,,,,,,,,,,17.7274669647217,,,3.52318531995637,,-23.5561612694169,-46.8963528545082,
19:09:17.912,,,,814.091972086719,,,,,,,,,,,,,,,,17.7274669647217,,,3.52367441486787,,-23.5561612694169,-46.8963528545082,
19:09:17.913,,,,814.091972086719,,,,,,,,,,,,,,,,17.7274669647217,,,3.52407114099754,,-23.5561612694169,-46.8963528545082,
19:09:17.946,,,,817.300048828125,,,,,,,,,,,,,,,,17.4533563613892,,,3.5357317057434,,-23.5561612694169,-46.8963528545082,
19:09:18.049,,,,,,,,,,,,,,,,1905,1.9,,,,,,,,-23.5561612694169,-46.8963528545082,
19:09:18.251,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5561612694169,-46.8963528545082,
19:09:18.444,0.799166670552615,,,,0.0457385501111111,35.0873391671389,,,,,,,,,,,,,,,20,4.57820009179768,,,-23.5561612694169,-46.8963528545082,
19:09:18.637,,,,,,,,,,,,,,,,2085,2.1,,,,,,,,-23.5561612694169,-46.8963528545082,
19:09:18.824,,,,,,,,,,,,,,,,,,33,,,,,,,-23.5561612694169,-46.8963528545082,
19:09:18.912,,,,814.398651008222,,,,,,,,,,,,,,,,18.5459981918335,,,3.8990473611161,,-23.556148394099,-46.8964021840481,
19:09:18.913,,,,,,,,,,,,,,,,,,,,18.5459981918335,,,3.89959995727348,,-23.556148394099,-46.8964021840481,
19:09:18.914,,,,814.398651008222,,,,,,,,,,,,,,,,18.5459981918335,,,3.89976800281657,,-23.556148394099,-46.8964021840481,
19:09:18.941,,,,817.300048828125,,,,,,,,,,,,,,,,18.443936920166,,,3.90963957393918,,-23.556148394099,-46.8964021840481,
19:09:19.026,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.556148394099,-46.8964021840481,
19:09:19.120,,,,818,,,,,,,,,,,,,,,,,,,,,-23.5560661,-46.8963572,
19:09:19.123,,,,818,,,,,,,,,,,,,,,,0,,,3.89192299265974,,-23.5560661,-46.8963572,
19:09:19.213,0.701216164071183,,,,0.0502232721944444,35.0918238892222,,,,,,,,,,,,,,,21,4.92188842976422,,,-23.5560661,-46.8963572,
19:09:19.462,,,,,,,,,,,,,,,,2248,2.2,,,,,,,,-23.5560661,-46.8963572,
19:09:19.659,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5560661,-46.8963572,
19:09:19.850,0.686661867881156,,,,0.0542944791944444,35.0958950962222,,,,,,,,,,,,,,,23,5.23013975841758,,,-23.5560661,-46.8963572,
19:09:19.918,,,,814.439824825623,,,,,,,,,,,,,,,,22.0516582489014,,,4.24452790407568,,-23.5561334282643,-46.8964532884755,
19:09:19.919,,,,814.439824825623,,,,,,,,,,,,,,,,22.0516582489014,,,4.24495825211234,,-23.5561334282643,-46.8964532884755,
19:09:19.928,,,,814.439824825623,,,,,,,,,,,,,,,,22.0516582489014,,,4.24868909369366,,-23.5561334282643,-46.8964532884755,
19:09:19.929,,,,818,,,,,,,,,,,,,,,,20.9562492370605,,,4.24908461066483,,-23.5561334282643,-46.8964532884755,
19:09:20.045,,,,,,,,,,,,,,,,2346,2.3,,,,,,,,-23.5561334282643,-46.8964532884755,
19:09:20.244,,,,,,,,,,,,,,,,,,33,,,,,,,-23.5561334282643,-46.8964532884755,
19:09:20.413,,,,0,,,,,,,,,,,,,,,,0,,,4.19939826905637,,-23.5561334282643,-46.8964532884755,
19:09:20.454,,,,0,,,,,,,,,,,,,,,,0,,,4.19522513874794,,-23.5561334282643,-46.8964532884755,
19:09:20.483,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5561334282643,-46.8964532884755,
19:09:20.727,0.572332431509121,,,,0.0601426711944444,35.1017432882222,,,,,,,,,,,,,,,24,5.66062029129247,,,-23.5561334282643,-46.8964532884755,
19:09:20.923,,,,,,,,,,,,,,,,,,,,23.2876321792603,,,4.40892784407878,,-23.5561117961991,-46.8965176733317,
19:09:20.924,,,,815.263478717292,,,,,,,,,,,,,,,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:20.926,,,,,,,,,,,,,,,,,,,,23.2876321792603,,,4.41025919513719,,-23.5561117961991,-46.8965176733317,
19:09:20.927,,,,815.263478717292,,,,,,,,,,,,,,,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:20.928,,,,815.263478717292,,,,,,,,,,,,,,,,23.2876321792603,,,4.41079132284044,,-23.5561117961991,-46.8965176733317,
19:09:20.931,,,,,,,,,,,,,,,,2459,2.5,,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:20.964,,,,818,,,,,,,,,,,,,,,,22.912407875061,,,4.42691794367138,,-23.5561117961991,-46.8965176733317,
19:09:21.121,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:21.311,0.38750173150305,,,,0.0640363271944445,35.1056369442222,,,,,,,,,,,,,,,24,5.93644322869844,,,-23.5561117961991,-46.8965176733317,
19:09:21.451,,,,,,,,,,,,,,,,,,,,0,,,4.37610546993643,,-23.5561117961991,-46.8965176733317,
19:09:21.452,,,,0,,,,,,,,,,,,,,,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:21.565,,,,,,,,,,,,,,,,2372,2.4,,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:21.754,,,,,,,,,,,,,,,,,,34,,,,,,,-23.5561117961991,-46.8965176733317,
19:09:21.915,,,,816.154897876244,,,,,,,,,,,,,,,,23.0407196044922,,,4.5775752450075,,-23.5560932739853,-46.8965789350256,
19:09:21.919,,,,816.154897876244,,,,,,,,,,,,,,,,23.0407196044922,,,4.57927475530519,,-23.5560932739853,-46.8965789350256,
19:09:21.920,,,,816.154897876244,,,,,,,,,,,,,,,,23.0407196044922,,,4.57967345614224,,-23.5560932739853,-46.8965789350256,
19:09:21.948,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5560932739853,-46.8965789350256,
19:09:21.955,,,,818,,,,,,,,,,,,,,,,23.0715843200684,,,4.59480438874666,,-23.5560932739853,-46.8965789350256,
19:09:22.146,,,,,0.0693684095277778,35.1109690265556,,,,,,,,,,,,,,,23,6.29545004477417,,,-23.5560932739853,-46.8965789350256,
19:09:22.336,,,,,,,,,,,,,,,,2384,2.4,,,,,,,,-23.5560932739853,-46.8965789350256,
19:09:22.426,,,,0,,,,,,,,,,,,,,,,0,,,4.54493835463899,,-23.5560932739853,-46.8965789350256,
19:09:22.427,,,,0,,,,,,,,,,,,,,,,0,,,4.54487776366112,,-23.5560932739853,-46.8965789350256,
19:09:22.586,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5560932739853,-46.8965789350256,
19:09:22.780,0,,,,0.0734217755555556,35.1150223925833,,,,,,,,,,,,,,,23,6.55841414556508,,,-23.5560932739853,-46.8965789350256,
19:09:22.930,,,,817.202852103533,,,,,,,,,,,,,,,,23.3074934005737,,,4.75984886527318,,-23.5560736621525,-46.8966410470864,
19:09:22.947,,,,817.202852103533,,,,,,,,,,,,,,,,23.3074934005737,,,4.76681286966886,,-23.5560736621525,-46.8966410470864,
19:09:22.948,,,,817.202852103533,,,,,,,,,,,,,,,,23.3074934005737,,,4.76736379105628,,-23.5560736621525,-46.8966410470864,
19:09:22.973,,,,,,,,,,,,,,,,2356,2.4,,,,,,,,-23.5560736621525,-46.8966410470864,
19:09:22.981,,,,818,,,,,,,,,,,,,,,,23.2212661743164,,,4.78137493492196,,-23.5560736621525,-46.8966410470864,
19:09:23.180,,,,,,,,,,,,,,,,,,34,,,,,,,-23.5560736621525,-46.8966410470864,
19:09:23.369,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5560736621525,-46.8966410470864,
19:09:23.458,,,,0,,,,,,,,,,,,,,,,0,,,4.73010642290643,,-23.5560736621525,-46.8966410470864,
19:09:23.601,-0.0966564552601317,,,,0.0786656931388889,35.1202663101667,,,,,,,,,,,,,,,23,6.88657814016542,,,-23.5560736621525,-46.8966410470864,
19:09:23.908,,,,,,,,,,,,,,,,2316,2.3,,,,,,,,-23.5560736621525,-46.8966410470864,
19:09:23.913,,,,,,,,,,,,,,,,,,,,22.8000537872314,,,4.91324523710066,,-23.556055151655,-46.8967018123048,
19:09:23.914,,,,818.375637638932,,,,,,,,,,,,,,,,,,,,,-23.556055151655,-46.8967018123048,
19:09:23.915,,,,818.375637638932,,,,,,,,,,,,,,,,22.8000537872314,,,4.91383019613785,,-23.556055151655,-46.8967018123048,
19:09:23.917,,,,818.375637638932,,,,,,,,,,,,,,,,22.8000537872314,,,4.91471891023029,,-23.556055151655,-46.8967018123048,
19:09:23.956,,,,820.323136630157,,,,,,,,,,,,,,,,22.8507350921631,,,4.93031908983772,,-23.556055151655,-46.8967018123048,
19:09:24.192,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.556055151655,-46.8967018123048,
19:09:24.397,-0.0900220519098623,,,,0.0837504360277778,35.1253510530556,,,,,,,,,,,,,,,23,7.19250756975872,,,-23.556055151655,-46.8967018123048,
19:09:24.635,,,,,,,,,,,,,,,,2294,2.3,,,,,,,,-23.556055151655,-46.8967018123048,
19:09:24.820,,,,,,,,,,,,,,,,,,35,,,,,,,-23.556055151655,-46.8967018123048,
19:09:24.924,,,,818.509110445962,,,,,,,,,,,,,,,,21.5392868041992,,,5.28046904059769,,-23.5560352100275,-46.8967651383578,
19:09:24.925,,,,818.509110445962,,,,,,,,,,,,,,,,21.5392868041992,,,5.28079931843218,,-23.5560352100275,-46.8967651383578,
19:09:24.926,,,,818.509110445962,,,,,,,,,,,,,,,,21.5392868041992,,,5.28098693008977,,-23.5560352100275,-46.8967651383578,
19:09:24.949,,,,821.534378113705,,,,,,,,,,,,,,,,21.7737762451172,,,5.28943654989348,,-23.5560352100275,-46.8967651383578,
19:09:25.023,,,,,,,44,,12,6,,,,,,,,,,,,,,,-23.5560352100275,-46.8967651383578,
19:09:25.209,-0.0906821405510572,,,,0.0887131343055556,35.1303137513333,,,,,,,,,,,,,,,22,7.47391599968219,,,-23.5560352100275,-46.8967651383578,
19:09:25.424,,,,,,,,,,,,,,,,2276,2.3,,,,,,,,-23.5560352100275,-46.8967651383578,
19:09:25.601,,,,,,,44.5,,11,5.5,,,,,,,,,,,,,,,-23.5560352100275,-46.8967651383578,
19:09:25.801,-0.0919592691062578,,,,0.0923299336944444,35.1339305507222,,,,,,,,,,,,,,,22,7.67236032470209,,,-23.5560352100275,-46.8967651383578,
19:09:25.898,,,,819.712494072006,,,,,,,,,,,,,,,,21.9861848831177,,,5.62714425991581,,-23.5560153986761,-46.896822519475,
19:09:25.901,,,,,,,,,,,,,,,,,,,,21.9861848831177,,,5.62837853740666,,-23.5560153986761,-46.896822519475,
19:09:25.902,,,,819.712494072006,,,,,,,,,,,,,,,,21.9861848831177,,,5.62863590212305,,-23.5560153986761,-46.896822519475,
19:09:25.932,,,,822.563117254896,,,,,,,,,,,,,,,,21.9770662307739,,,5.63906779837529,,-23.5560153986761,-46.896822519475,
19:09:25.991,,,,,,,,,,,,,,,,2261,2.3,,,,,,,,-23.5560153986761,-46.896822519475,
19:09:26.188,,,,,,,,,,,,,,,,,,35,,,,,,,-23.5560153986761,-46.896822519475,
19:09:26.382,,,,,,,44,,12,6,,,,,,,,,,,,,,,-23.5560153986761,-46.896822519475,
19:09:26.585,-0.0930899567163352,,,,0.0971223464722222,35.1387229635,,,,,,,,,,,,,,,22,7.92710190055176,,,-23.5560153986761,-46.896822519475,
19:09:26.712,,,,820.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5560048,-46.8968,
19:09:26.716,,,,820.100036621094,,,,,,,,,,,,,,,,0,,,5.54642926709202,,-23.5560048,-46.8968,
19:09:26.717,,,,822.787260039287,,,,,,,,,,,,,,,,21.9676385879517,,,5.54677371744896,,-23.5560048,-46.8968,
19:09:26.718,,,,820.100036621094,,,,,,,,,,,,,,,,0,,,5.54666597194135,,-23.5560048,-46.8968,
19:09:26.719,,,,822.787260039287,,,,,,,,,,,,,,,,21.9676385879517,,,5.54689479166606,,-23.5560048,-46.8968,
19:09:26.768,,,,,,,,,,,,,,,,2278,2.3,,,,,,,,-23.5560048,-46.8968,
19:09:26.939,,,,,,,,,,,,,,,,,,,,22.0357778549194,,,5.62279468186721,,-23.5559992302742,-46.896880744009,
19:09:26.940,,,,821.409678799764,,,,,,,,,,,,,,,,,,,,,-23.5559992302742,-46.896880744009,
19:09:26.941,,,,821.409678799764,,,,,,,,,,,,,,,,22.0357778549194,,,5.62337389950636,,-23.5559992302742,-46.896880744009,
19:09:26.942,,,,821.409678799764,,,,,,,,,,,,,,,,22.0357778549194,,,5.623566620661,,-23.5559992302742,-46.896880744009,
19:09:26.966,,,,,,,44,,12,6,,,,,,,,,,,,,,,-23.5559992302742,-46.896880744009,
19:09:26.968,,,,823.036065489981,,,,,,,,,,,,,,,,22.0376111984253,,,5.6325660505906,,-23.5559992302742,-46.896880744009,
19:09:27.161,-0.100508025049189,,,,0.100639813416667,35.1422404304445,,,,,,,,,,,,,,,22,8.10838437355508,,,-23.5559992302742,-46.896880744009,
19:09:27.362,,,,,,,,,,,,,,,,2276,2.3,,,,,,,,-23.5559992302742,-46.896880744009,
19:09:27.549,,,,,,,,,,,,,,,,,,35,,,,,,,-23.5559992302742,-46.896880744009,
19:09:27.752,,,,,,,43.5,,13,6.5,,,,,,,,,,,,,,,-23.5559992302742,-46.896880744009,
19:09:27.924,,,,822.33191304331,,,,,,,,,,,,,,,,22.2655672073364,,,5.9575176957942,,-23.5559818109835,-46.8969395641955,
19:09:27.925,,,,822.33191304331,,,,,,,,,,,,,,,,22.2655672073364,,,5.95785866141851,,-23.5559818109835,-46.8969395641955,
19:09:27.953,0,,,,0.105477684916667,35.1470783019444,,,,,,,,,,,,,,,22,8.35022077911257,,,-23.5559818109835,-46.8969395641955,
